cultivar;harvest_date;harvest_n;temp;irr;box;fruit_n;weight;dah;obs_date;infection;perc_infection;Pathogene
Nectarlove;29/07/2019;2;T15;100%;4;19;121.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T15;100%;4;20;153.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;1;122.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;2;166.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;3;146.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;4;145.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;5;131.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;6;132.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;7;87.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;8;94.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;9;155;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;10;93.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;11;96;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;12;154.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;13;125.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;14;123.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;15;132.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;16;169.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;17;151.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;18;120.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;19;110.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;1;20;116.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;1;119.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;2;122.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;3;139.3;4;02/08/2019;1;25;Monilia
Nectarlove;29/07/2019;2;T25;50%;2;4;117.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;5;109.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;6;106.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;7;96.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;8;142.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;9;151.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;10;139.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;11;144.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;12;104.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;13;89.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;14;143.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;15;130;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;16;153.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;17;140.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;18;94.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;19;156.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;2;20;115.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;1;95.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;2;136.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;3;106.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;4;128.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;5;141.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;6;94.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;7;121.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;8;116.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;9;151.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;10;128;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;11;154.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;12;88.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;13;123.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;14;143.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;15;121.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;16;163;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;17;130;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;18;99.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;19;154.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;3;20;118.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;1;102.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;2;107.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;3;136.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;4;106.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;5;161.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;6;147.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;7;150.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;8;120.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;9;89.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;10;119.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;11;174.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;12;131.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;13;108.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;14;96.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;15;117.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;16;136;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;17;171.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;18;150.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;19;98.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;50%;4;20;98.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;1;117.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;2;162.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;3;142.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;4;164.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;5;174.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;6;156.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;7;176.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;8;175.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;9;160.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;10;170.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;11;115.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;12;170.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;13;140.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;14;133.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;15;161.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;16;156.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;17;111.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;18;147.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;19;186.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;1;20;118.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;1;139;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;2;157.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;3;170.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;4;141.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;5;161.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;6;145.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;7;149.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;8;188.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;9;145.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;10;137.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;11;177.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;12;167.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;13;134.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;14;173.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;15;164.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;16;145.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;17;114.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;18;118.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;19;151.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;2;20;120.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;1;128.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;2;168.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;3;120.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;4;145.4;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;5;137.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;6;140.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;7;161.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;8;145.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;9;154.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;10;168.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;11;155.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;12;156;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;13;166.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;14;181;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;15;172.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;16;170.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;17;139;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;18;132.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;19;163.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;3;20;125.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;1;124;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;2;133.4;4;02/08/2019;1;50;Rhizopus
Nectarlove;29/07/2019;2;T25;100%;4;3;151.9;4;02/08/2019;1;25;Monilia
Nectarlove;29/07/2019;2;T25;100%;4;4;197.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;5;166.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;6;155;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;7;113.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;8;145.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;9;151.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;10;161.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;11;183.5;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;12;137.1;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;13;180.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;14;172.8;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;15;151.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;16;132.7;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;17;124.9;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;18;169.6;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;19;142.2;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T25;100%;4;20;127.3;4;02/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;1;117.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;2;151.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;3;115;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;4;109.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;5;164.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;6;98.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;7;98;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;8;197.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;9;146.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;10;118.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;11;96.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;12;165.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;13;103.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;14;105.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;15;89.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;16;148.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;17;136.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;18;141.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;19;117.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;1;20;89.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;1;89.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;2;123.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;3;107.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;4;107.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;5;108;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;6;113.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;7;158.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;8;92.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;9;119.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;10;122.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;11;101.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;12;146;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;13;109.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;14;128.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;15;167.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;16;107.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;17;157.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;18;170.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;19;107;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;2;20;146;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;1;97.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;2;132.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;3;116;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;4;92.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;5;151.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;6;105.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;7;135;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;8;150.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;9;117.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;10;102.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;11;135;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;12;127.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;13;176.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;14;118.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;15;143.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;16;126.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;17;97.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;18;126.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;19;97.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;3;20;149.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;1;105.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;2;97.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;3;134.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;4;134.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;5;105.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;6;96.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;7;86.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;8;97.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;9;139.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;10;154.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;11;143.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;12;117.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;13;163.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;14;126.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;15;138.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;16;142.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;17;122.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;18;132.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;19;152.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;50%;4;20;;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;1;122.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;2;123.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;3;130.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;4;153.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;5;126;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;6;110.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;7;140.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;8;127.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;9;145.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;10;166.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;11;192.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;12;152.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;13;87.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;14;132.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;15;161.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;16;145.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;17;159.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;18;146.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;19;124.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;1;20;135.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;1;160.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;2;181.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;3;135.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;4;128.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;5;145.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;6;150.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;7;123;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;8;117.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;9;137.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;10;152.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;11;166;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;12;192;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;13;124.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;14;165.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;15;134.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;16;131.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;17;172.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;18;162.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;19;141.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;2;20;159.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;1;148;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;2;161.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;3;147;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;4;116.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;5;151.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;6;130.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;7;162.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;8;137.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;9;118.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;10;114.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;11;162.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;12;153.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;13;148.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;14;178.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;15;168.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;16;139;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;17;136.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;18;140.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;19;151.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;3;20;154.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;1;124.2;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;2;124.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;3;130;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;4;162.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;5;140.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;6;144.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;7;155.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;8;172.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;9;156.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;10;133;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;11;164.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;12;131.8;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;13;123.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;14;161.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;15;182.3;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;16;113.7;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;17;112.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;18;124.5;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;19;154.9;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T2;100%;4;20;130.4;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;1;138.1;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;2;149.6;7;05/08/2019;0;;
Nectarlove;29/07/2019;2;T15;50%;1;3;137.8;7;05/08/2019;0;;
